"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC","grupo"
"08001",2,1,3,5,43151,1,1,1,NA,0,"08"
"08001",1,1,4,4,43213,1,1,1,NA,0,"08"
"08001",2,1,1,2,43234,1,1,1,NA,0,"08"
"08001",1,1,3,5,43314,1,1,1,NA,0,"08"
"08001",2,1,1,6,43333,1,1,1,NA,0,"08"
"08001",2,1,3,3,43362,1,1,1,NA,0,"08"
"08001",1,1,2,4,43373,1,1,1,NA,0,"08"
"08001",1,1,2,3,43640,1,1,1,NA,0,"08"
"08758",1,1,2,3,43651,1,1,1,NA,0,"08"
"08758",1,1,1,3,43695,1,1,1,NA,0,"08"
"08001",2,1,6,3,43713,1,1,1,NA,0,"08"
"08758",2,1,1,4,43726,1,1,1,NA,0,"08"
"08001",2,1,6,3,43762,1,1,1,NA,0,"08"
"08758",1,1,2,4,43793,1,1,1,NA,0,"08"
"08001",2,1,6,1,43815,1,1,1,NA,0,"08"
"08758",1,1,2,4,43870,1,1,1,NA,0,"08"
"08001",2,1,6,5,43971,1,1,1,NA,0,"08"
"08001",2,1,6,3,44017,1,1,1,NA,0,"08"
"08001",1,1,6,6,44061,1,1,1,NA,0,"08"
"08758",1,1,1,5,44103,1,1,1,NA,0,"08"
"08758",1,1,1,5,44134,1,1,1,NA,0,"08"
"08758",2,1,1,3,44167,1,1,1,NA,0,"08"
"08758",2,1,1,4,44202,1,1,1,NA,0,"08"
"08758",2,1,1,6,44227,1,1,1,NA,0,"08"
"08001",2,1,2,4,44370,1,1,1,NA,0,"08"
"08001",2,1,2,4,44396,1,1,1,NA,0,"08"
"08001",2,1,2,2,44402,1,1,1,NA,0,"08"
"08001",2,1,2,5,44411,1,1,1,NA,0,"08"
"08001",1,1,3,5,44457,1,1,1,NA,0,"08"
"08001",1,1,3,5,44507,1,1,1,NA,0,"08"
"08001",1,1,3,4,44589,1,1,1,NA,0,"08"
"08001",2,1,4,1,44595,1,1,1,NA,0,"08"
"08001",1,1,3,3,44623,1,1,1,NA,0,"08"
"08001",2,1,4,2,44628,1,1,1,NA,0,"08"
"08001",2,1,1,3,44640,1,1,1,NA,0,"08"
"08001",1,1,1,3,44677,1,1,1,NA,0,"08"
"08001",2,1,4,2,44689,1,1,1,NA,0,"08"
"08001",1,1,3,4,44722,1,1,1,NA,0,"08"
"08001",2,1,4,1,44723,1,1,1,NA,0,"08"
"08001",1,1,1,8,44758,1,1,1,NA,0,"08"
"08001",1,1,1,6,44952,1,1,1,NA,0,"08"
"08001",2,1,4,4,44982,1,1,1,NA,0,"08"
"08001",1,1,4,7,45013,1,1,1,NA,0,"08"
"08001",1,1,1,3,45014,1,1,1,NA,0,"08"
"08001",1,1,4,1,45063,1,1,1,NA,0,"08"
"08001",2,1,4,3,45074,1,1,1,NA,0,"08"
"08001",2,1,4,3,45109,1,1,1,NA,0,"08"
"08001",2,1,4,4,45124,1,1,1,NA,0,"08"
"08001",2,1,4,1,45138,1,1,1,NA,0,"08"
"08001",2,1,4,4,45149,1,1,1,NA,0,"08"
"08001",2,1,4,2,45151,1,1,1,NA,0,"08"
"08001",1,1,5,2,45268,1,1,1,NA,0,"08"
"08001",2,1,5,2,45309,1,1,1,NA,0,"08"
"08001",1,1,5,6,45328,1,1,1,NA,0,"08"
"08001",1,1,5,5,45350,1,1,1,NA,0,"08"
"08001",1,1,6,2,45411,1,1,1,NA,0,"08"
"08001",1,1,6,5,45448,1,1,1,NA,0,"08"
"08758",2,1,1,3,45469,1,1,1,NA,0,"08"
"08758",2,1,1,3,45484,1,1,1,NA,0,"08"
"08001",2,1,3,2,45486,1,1,1,NA,0,"08"
"08001",2,1,3,3,45504,1,1,1,NA,0,"08"
"08758",2,1,1,4,45514,1,1,1,NA,0,"08"
"08758",2,1,1,1,45530,1,1,1,NA,0,"08"
"08758",2,1,1,2,45539,1,1,1,NA,0,"08"
"08758",2,1,1,2,45557,1,1,1,NA,0,"08"
"08001",1,1,6,1,45563,1,1,1,NA,0,"08"
"08001",1,1,6,1,45582,1,1,1,NA,0,"08"
"08001",2,1,6,2,45600,1,1,1,NA,0,"08"
"08001",2,1,6,5,45604,1,1,1,NA,0,"08"
"08001",2,1,6,4,45621,1,1,1,NA,0,"08"
"08001",2,1,6,2,45645,1,1,1,NA,0,"08"
"08001",2,1,6,3,45664,1,1,1,NA,0,"08"
"08001",1,1,6,3,45716,1,1,1,NA,0,"08"
"08001",1,1,6,5,45733,1,1,1,NA,0,"08"
"08001",2,1,6,3,45977,1,1,1,NA,0,"08"
"08001",2,1,6,2,46000,1,1,1,NA,0,"08"
"08001",2,1,6,2,46015,1,1,1,NA,0,"08"
"08001",2,1,6,4,46030,1,1,1,NA,0,"08"
"08001",2,1,6,2,46050,1,1,1,NA,0,"08"
"08758",1,1,2,10,46342,1,1,1,NA,0,"08"
"08758",1,1,2,7,46408,1,1,1,NA,0,"08"
"08758",1,1,2,7,46467,1,1,1,NA,0,"08"
"08758",1,1,2,5,46557,1,1,1,NA,0,"08"
"08758",1,1,2,4,46600,1,1,1,NA,0,"08"
"08758",2,1,2,4,46615,1,1,1,NA,0,"08"
"08758",1,1,2,4,46734,1,1,1,NA,0,"08"
"08758",1,1,2,4,46768,1,1,1,NA,0,"08"
"08758",1,1,2,4,46780,1,1,1,NA,0,"08"
"08758",2,1,2,3,46797,1,1,1,NA,0,"08"
"08758",1,1,2,3,46812,1,1,1,NA,0,"08"
"08758",1,1,2,3,46826,1,1,1,NA,0,"08"
"08758",2,1,2,3,46840,1,1,1,NA,0,"08"
"08758",1,1,2,3,46862,1,1,1,NA,0,"08"
"08758",1,1,2,3,46892,1,1,1,NA,0,"08"
"08758",1,1,2,2,46912,1,1,1,NA,0,"08"
"08758",1,1,2,1,46933,1,1,1,NA,0,"08"
