"DIRECTORIO","L_01","L_02","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
38265,3,2,5154,1,5,1,1,4,9,4,1,1,1,13,3
38814,3,2,5001,6,5,1,1,4,9,7,1,1,1,29,1
40051,3,2,5001,2,5,2,4,4,9,5,1,2,2,31,3
40051,3,2,5001,2,5,2,4,4,9,5,1,2,2,59,7
40051,3,2,5001,2,5,2,4,4,9,5,1,2,1,33,3
40051,3,2,5001,2,5,2,4,4,9,5,1,2,2,60,1
40051,3,2,5001,2,5,2,4,4,9,5,1,2,2,33,4
40051,3,2,5001,2,5,2,4,4,9,5,1,2,1,35,3
40051,3,2,5001,2,5,2,4,4,9,5,1,2,1,54,7
40051,3,2,5001,2,5,2,4,4,9,5,1,2,1,30,3
40089,3,1,5001,2,5,1,3,4,9,3,1,1,2,60,1
40089,3,1,5001,2,5,1,3,4,9,3,1,1,1,18,5
40089,3,1,5001,2,5,1,3,4,9,3,1,1,1,17,5
40667,3,1,5001,2,5,1,1,2,9,5,1,1,1,24,1
40667,3,1,5001,2,5,1,1,2,9,5,1,1,2,28,2
40680,1,1,5360,3,5,1,6,3,9,5,1,1,2,36,3
40680,1,1,5360,3,5,1,6,3,9,5,1,1,2,55,1
40680,1,1,5360,3,5,1,6,3,9,5,1,1,1,62,2
40680,1,1,5360,3,5,1,6,3,9,5,1,1,2,29,3
40682,3,2,5376,3,5,1,1,4,9,5,1,1,1,35,1
40682,3,2,5376,3,5,1,1,4,9,5,1,1,2,7,3
40682,3,2,5376,3,5,1,1,4,9,5,1,1,2,33,2
40770,3,1,5001,4,5,1,1,4,9,7,1,1,1,35,1
40770,3,1,5001,4,5,1,1,4,9,7,1,1,2,24,2
40888,3,2,5001,5,5,1,1,4,9,8,1,1,1,36,1
40950,3,1,5001,2,5,2,8,1,9,5,1,1,1,30,3
40950,3,1,5001,2,5,2,8,1,9,5,1,1,2,67,1
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,25,2
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,4,3
40995,3,2,5001,1,5,1,1,5,9,4,1,1,1,6,3
40995,3,2,5001,1,5,1,1,5,9,4,1,1,2,22,1
41385,3,1,5001,2,5,1,1,2,9,6,1,2,1,4,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,2,14,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,1,12,3
41385,3,1,5001,2,5,1,1,2,9,6,1,2,2,32,1
42302,3,1,5001,2,5,1,2,3,9,5,1,1,1,31,1
42890,3,2,5001,2,5,1,1,5,9,6,1,1,1,8,3
42890,3,2,5001,2,5,1,1,5,9,6,1,1,2,22,2
42890,3,2,5001,2,5,1,1,5,9,6,1,1,2,3,3
42890,3,2,5001,2,5,1,1,5,9,6,1,1,1,31,1
43211,3,2,5001,6,5,1,1,3,9,7,1,1,1,23,1
43266,3,1,5001,6,5,1,1,5,9,7,1,1,1,25,1
43286,3,2,5001,2,5,1,1,3,9,4,1,2,1,13,3
43286,3,2,5001,2,5,1,1,3,9,4,1,2,2,39,1
43286,3,2,5001,2,5,1,1,3,9,4,1,2,2,21,3
43286,3,2,5001,2,5,1,1,3,9,4,1,2,1,3,5
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,41,7
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,13,3
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,32,1
43646,3,1,5088,2,5,1,1,4,9,3,1,1,1,10,3
43646,3,1,5088,2,5,1,1,4,9,3,1,1,2,13,8
43709,3,1,5001,2,5,1,1,4,9,5,1,2,1,34,1
43709,3,1,5001,2,5,1,1,4,9,5,1,2,1,5,3
43709,3,1,5001,2,5,1,1,4,9,5,1,2,2,31,2
43782,3,2,5001,1,5,1,1,4,9,3,1,1,1,53,1
43843,3,2,5001,2,5,1,2,3,9,5,1,1,1,23,3
43843,3,2,5001,2,5,1,2,3,9,5,1,1,1,44,1
43843,3,2,5001,2,5,1,2,3,9,5,1,1,2,43,2
43843,3,2,5001,2,5,1,2,3,9,5,1,1,2,7,5
43843,3,2,5001,2,5,1,2,3,9,5,1,1,2,20,3
43843,3,2,5001,2,5,1,2,3,9,5,1,1,2,24,3
43897,3,2,5001,2,5,1,1,5,9,5,1,1,1,20,3
43897,3,2,5001,2,5,1,1,5,9,5,1,1,2,41,1
43897,3,2,5001,2,5,1,1,5,9,5,1,1,1,45,2
43897,3,2,5001,2,5,1,1,5,9,5,1,1,2,19,3
43987,3,2,5001,2,5,1,5,3,9,4,1,1,1,49,7
43987,3,2,5001,2,5,1,5,3,9,4,1,1,1,55,1
43987,3,2,5001,2,5,1,5,3,9,4,1,1,2,46,8
43987,3,2,5001,2,5,1,5,3,9,4,1,1,1,16,8
43987,3,2,5001,2,5,1,5,3,9,4,1,1,1,9,8
43987,3,2,5001,2,5,1,5,3,9,4,1,1,1,26,3
43987,3,2,5001,2,5,1,5,3,9,4,1,1,2,87,6
44114,3,2,5615,3,5,1,1,4,9,4,1,1,1,46,1
44408,3,1,5001,2,5,1,1,5,9,5,1,1,1,50,1
44423,1,1,5001,2,5,1,1,4,9,5,1,1,1,32,1
44476,3,1,5001,2,5,1,1,4,9,4,1,1,1,44,1
44527,3,1,5001,2,5,1,1,4,9,5,1,1,1,46,1
44555,3,1,5001,2,5,1,1,4,9,6,1,1,1,45,1
44573,3,2,5615,3,5,1,1,5,9,5,1,1,1,29,2
44573,3,2,5615,3,5,1,1,5,9,5,1,1,2,26,1
44573,3,2,5615,3,5,1,1,5,9,5,1,1,1,6,3
44796,1,1,5001,2,5,2,2,4,9,3,1,1,2,58,1
44796,1,1,5001,2,5,2,2,4,9,3,1,1,1,30,3
44796,1,1,5001,2,5,2,2,4,9,3,1,1,1,33,3
44853,3,2,5154,1,5,1,2,5,9,5,1,1,2,24,2
44853,3,2,5154,1,5,1,2,5,9,5,1,1,1,0,3
44853,3,2,5154,1,5,1,2,5,9,5,1,1,2,5,3
44853,3,2,5154,1,5,1,2,5,9,5,1,1,1,32,1
44970,3,1,5001,2,5,1,6,4,9,3,1,1,2,53,2
44970,3,1,5001,2,5,1,6,4,9,3,1,1,1,64,1
44970,3,1,5001,2,5,1,6,4,9,3,1,1,2,23,3
45072,3,2,5001,5,5,1,1,4,9,7,1,1,1,60,1
45072,3,2,5001,5,5,1,1,4,9,7,1,1,2,82,6
45072,3,2,5001,5,5,1,1,4,9,7,1,1,2,52,2
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,9,3
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,58,6
45400,3,2,5001,3,5,1,1,2,9,5,1,1,2,86,3
45400,3,2,5001,3,5,1,1,2,9,5,1,1,1,31,1
45400,3,2,5001,3,5,1,1,2,9,5,1,1,2,42,2
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,95,6
45581,3,2,5615,4,5,1,1,3,9,6,1,1,1,35,3
45581,3,2,5615,4,5,1,1,3,9,6,1,1,1,67,1
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,56,2
45581,3,2,5615,4,5,1,1,3,9,6,1,1,2,64,10
45908,3,2,5001,2,5,1,1,4,9,6,1,1,2,55,1
45908,3,2,5001,2,5,1,1,4,9,6,1,1,1,36,3
45933,1,1,5631,3,5,2,3,4,9,5,1,1,1,56,1
45933,1,1,5631,3,5,2,3,4,9,5,1,1,1,18,3
45933,1,1,5631,3,5,2,3,4,9,5,1,1,2,53,2
45933,1,1,5631,3,5,2,3,4,9,5,1,1,1,20,3
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,5,5
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,15,5
45965,3,2,5001,2,5,2,4,5,9,6,1,2,2,58,1
45965,3,2,5001,2,5,2,4,5,9,6,1,2,2,32,3
45965,3,2,5001,2,5,2,4,5,9,6,1,2,1,25,3
46335,3,2,5001,5,5,1,1,4,9,4,1,1,1,55,7
46335,3,2,5001,5,5,1,1,4,9,4,1,1,1,58,1
46450,1,1,5001,2,5,1,1,3,9,5,1,1,1,25,3
46450,1,1,5001,2,5,1,1,3,9,5,1,1,1,62,1
46450,1,1,5001,2,5,1,1,3,9,5,1,1,2,18,3
46457,3,1,5001,5,5,1,1,5,9,8,1,1,1,39,1
46493,3,2,5001,6,5,2,1,3,9,7,1,1,2,54,2
46493,3,2,5001,6,5,2,1,3,9,7,1,1,1,50,1
46493,3,2,5001,6,5,2,1,3,9,7,1,1,1,24,3
47216,3,2,5001,1,5,1,1,3,9,5,1,2,1,6,3
47216,3,2,5001,1,5,1,1,3,9,5,1,2,2,28,1
47283,3,2,5001,6,5,2,3,4,9,7,1,1,1,29,1
47334,2,1,5001,6,5,2,3,4,9,7,1,1,1,23,1
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,1,74,1
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,2,49,2
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,1,17,3
47402,3,1,5001,5,5,1,1,5,1,4,1,1,1,22,1
47466,3,2,5001,3,5,1,1,3,9,5,1,2,2,12,3
47466,3,2,5001,3,5,1,1,3,9,5,1,2,2,21,3
47466,3,2,5001,3,5,1,1,3,9,5,1,2,2,48,1
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,37,1
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,34,7
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,1,5
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,14,8
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,17,3
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,37,2
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,10,3
47615,3,2,5001,2,5,1,4,3,9,4,1,1,1,42,3
47615,3,2,5001,2,5,1,4,3,9,4,1,1,2,79,1
47615,3,2,5001,2,5,1,4,3,9,4,1,1,1,56,3
47663,9,1,5001,6,5,1,7,4,9,9,1,1,1,28,1
48624,3,2,5001,3,5,1,1,4,9,4,1,1,1,62,1
48670,3,2,5001,2,5,1,1,4,9,5,2,1,1,36,1
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,8,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,1,16,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,1,30,2
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,11,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,35,1
48729,3,2,5001,1,5,1,1,3,9,4,1,1,2,17,2
48729,3,2,5001,1,5,1,1,3,9,4,1,1,1,20,1
48729,3,2,5001,1,5,1,1,3,9,4,1,1,2,0,3
48779,3,2,5001,6,5,1,1,4,9,6,1,1,2,27,2
48779,3,2,5001,6,5,1,1,4,9,6,1,1,1,27,1
48865,3,2,5001,2,5,1,1,4,9,4,1,2,2,43,1
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,14,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,17,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,2,52,1
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,23,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,2,27,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,25,3
48924,3,1,5001,5,5,1,1,5,9,6,1,1,2,58,2
48924,3,1,5001,5,5,1,1,5,9,6,1,1,1,60,1
48924,3,1,5001,5,5,1,1,5,9,6,1,1,1,22,3
48924,3,1,5001,5,5,1,1,5,9,6,1,1,1,17,3
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,25,10
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,23,1
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,21,10
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,25,10
48988,3,2,5001,1,5,1,1,4,9,5,1,1,1,26,1
48988,3,2,5001,1,5,1,1,4,9,5,1,1,2,20,2
49000,3,1,5001,4,5,1,1,4,9,7,1,2,1,36,10
49000,3,1,5001,4,5,1,1,4,9,7,1,2,2,34,1
49055,3,2,5001,6,5,2,7,4,9,5,2,2,1,28,3
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,49,1
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,69,6
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,19,3
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,34,2
49109,3,2,5001,6,5,1,1,4,9,8,1,1,2,35,1
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,5,3
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,10,3
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,49,6
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,18,3
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,12,3
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,34,1
49146,3,2,5001,3,5,1,1,4,9,5,1,1,1,26,3
49146,3,2,5001,3,5,1,1,4,9,5,1,1,2,53,2
49146,3,2,5001,3,5,1,1,4,9,5,1,1,1,51,1
49176,3,2,5001,1,5,1,5,3,9,4,1,1,1,38,1
49233,3,2,5001,2,5,1,1,4,9,5,1,1,1,42,1
49233,3,2,5001,2,5,1,1,4,9,5,1,1,1,4,3
49233,3,2,5001,2,5,1,1,4,9,5,1,1,2,26,2
49254,2,1,5001,5,5,2,3,3,9,5,NA,NA,1,37,1
49254,2,1,5001,5,5,2,3,3,9,5,NA,NA,1,16,3
49254,2,1,5001,5,5,2,3,3,9,5,NA,NA,2,1,3
49254,2,1,5001,5,5,2,3,3,9,5,NA,NA,2,32,2
49318,3,2,5001,1,5,1,1,3,9,4,1,2,2,25,1
49318,3,2,5001,1,5,1,1,3,9,4,1,2,2,6,3
49539,3,2,5001,6,5,1,1,4,9,7,1,1,1,29,1
49539,3,2,5001,6,5,1,1,4,9,7,1,1,2,27,2
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,30,7
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,28,7
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,32,1
49565,3,2,5001,6,5,1,1,4,9,7,1,2,2,0,3
49565,3,2,5001,6,5,1,1,4,9,7,1,2,2,40,1
49567,3,2,5001,6,5,1,1,5,9,8,1,2,2,37,1
49567,3,2,5001,6,5,1,1,5,9,8,1,2,1,38,2
49567,3,2,5001,6,5,1,1,5,9,8,1,2,2,0,3
49765,3,2,5001,2,5,1,1,5,9,5,1,1,1,14,3
49765,3,2,5001,2,5,1,1,5,9,5,1,1,1,46,2
49765,3,2,5001,2,5,1,1,5,9,5,1,1,2,38,1
49823,3,2,5001,2,5,2,2,4,9,5,1,1,2,40,1
49823,3,2,5001,2,5,2,2,4,9,5,1,1,1,38,7
49874,2,1,5001,3,5,1,1,4,9,7,1,2,2,28,1
49885,3,1,5001,4,5,1,1,5,9,3,1,1,1,30,1
49927,3,2,5001,2,5,1,1,4,9,4,1,1,1,46,1
49973,3,1,5001,3,5,1,1,3,9,4,1,1,1,54,1
50067,3,2,5001,1,5,2,2,3,9,5,1,1,1,22,1
50158,3,2,5001,1,5,1,1,4,9,5,1,1,2,29,1
50158,3,2,5001,1,5,1,1,4,9,5,1,1,1,29,8
50158,3,2,5001,1,5,1,1,4,9,5,1,1,1,32,2
50188,3,2,5001,1,5,1,4,4,9,7,1,2,2,64,2
50188,3,2,5001,1,5,1,4,4,9,7,1,2,1,81,1
50191,3,2,5001,3,5,1,6,4,9,6,1,1,2,31,3
50191,3,2,5001,3,5,1,6,4,9,6,1,1,1,26,3
50191,3,2,5001,3,5,1,6,4,9,6,1,1,1,62,1
50333,3,2,5001,2,5,1,1,4,9,5,1,1,1,7,5
50333,3,2,5001,2,5,1,1,4,9,5,1,1,1,26,3
50333,3,2,5001,2,5,1,1,4,9,5,1,1,2,28,3
50333,3,2,5001,2,5,1,1,4,9,5,1,1,2,47,1
50360,3,2,5001,3,5,1,1,4,9,3,1,1,2,23,3
50360,3,2,5001,3,5,1,1,4,9,3,1,1,2,50,1
50360,3,2,5001,3,5,1,1,4,9,3,1,1,1,44,2
50360,3,2,5001,3,5,1,1,4,9,3,1,1,1,17,3
50564,3,1,5001,2,5,1,1,4,9,4,1,1,1,45,1
50609,3,2,5001,2,5,1,1,4,9,4,1,2,2,63,1
50626,3,2,5001,2,5,1,1,3,9,4,1,2,1,35,2
50626,3,2,5001,2,5,1,1,3,9,4,1,2,1,14,3
50626,3,2,5001,2,5,1,1,3,9,4,1,2,2,41,1
50626,3,2,5001,2,5,1,1,3,9,4,1,2,2,62,6
50684,3,2,5001,3,5,1,1,5,9,7,3,2,2,24,1
50684,3,2,5001,3,5,1,1,5,9,7,3,2,2,21,7
50721,3,1,5001,2,5,1,1,3,9,3,1,1,1,57,1
50737,3,2,5001,3,5,1,1,4,9,4,1,1,1,45,1
50837,3,2,5001,2,5,1,1,4,9,5,1,1,2,43,2
50837,3,2,5001,2,5,1,1,4,9,5,1,1,1,45,1
51240,3,1,5001,2,5,2,4,4,9,6,1,2,2,7,3
51240,3,1,5001,2,5,2,4,4,9,6,1,2,2,27,1
51240,3,1,5001,2,5,2,4,4,9,6,1,2,1,11,3
51240,3,1,5001,2,5,2,4,4,9,6,1,2,1,9,3
51552,3,1,5001,2,5,2,2,5,9,5,1,1,1,32,2
51552,3,1,5001,2,5,2,2,5,9,5,1,1,1,19,7
51552,3,1,5001,2,5,2,2,5,9,5,1,1,2,12,3
51552,3,1,5001,2,5,2,2,5,9,5,1,1,2,32,1
51602,3,2,5001,3,5,1,1,4,9,7,1,2,2,28,1
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,37,3
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,79,1
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,65,8
51676,3,2,5001,2,5,2,2,4,9,6,1,1,2,68,2
52404,3,2,5001,2,5,1,1,4,9,3,1,1,1,30,3
52404,3,2,5001,2,5,1,1,4,9,3,1,1,2,55,1
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,20,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,21,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,18,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,16,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,43,1
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,22,3
