"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
49938,3,2,5001,1,5,1,1,4,9,5,1,1,2,63,6
49959,3,1,5001,2,5,2,4,4,9,3,1,2,1,60,1
49959,3,1,5001,2,5,2,4,4,9,3,1,2,2,56,2
49959,3,1,5001,2,5,2,4,4,9,3,1,2,2,39,3
49973,3,1,5001,3,5,1,1,3,9,4,1,1,1,54,1
49995,3,1,5001,1,5,1,1,5,9,4,1,1,2,43,1
49995,3,1,5001,1,5,1,1,5,9,4,1,1,1,27,3
49995,3,1,5001,1,5,1,1,5,9,4,1,1,1,30,3
49995,3,1,5001,1,5,1,1,5,9,4,1,1,1,25,3
50019,3,2,5001,2,5,2,2,5,5,6,1,2,1,10,3
50019,3,2,5001,2,5,2,2,5,5,6,1,2,1,33,1
50019,3,2,5001,2,5,2,2,5,5,6,1,2,2,4,3
50019,3,2,5001,2,5,2,2,5,5,6,1,2,2,33,2
50031,3,2,5001,1,5,1,1,5,9,5,1,1,1,53,1
50034,2,1,5001,2,5,2,3,4,9,5,NA,NA,2,45,1
50034,2,1,5001,2,5,2,3,4,9,5,NA,NA,1,16,3
50034,2,1,5001,2,5,2,3,4,9,5,NA,NA,1,10,3
50038,3,2,5001,2,5,1,1,4,9,6,1,1,2,18,3
50038,3,2,5001,2,5,1,1,4,9,6,1,1,1,11,3
50038,3,2,5001,2,5,1,1,4,9,6,1,1,1,37,1
50038,3,2,5001,2,5,1,1,4,9,6,1,1,2,37,2
50042,3,1,5001,2,5,1,4,4,9,7,1,2,1,38,7
50042,3,1,5001,2,5,1,4,4,9,7,1,2,2,41,1
50052,9,1,5001,2,5,1,1,4,9,5,1,1,1,32,1
50052,9,1,5001,2,5,1,1,4,9,5,1,1,2,57,2
50052,9,1,5001,2,5,1,1,4,9,5,1,1,1,37,3
50052,9,1,5001,2,5,1,1,4,9,5,1,1,1,28,3
50056,9,2,5001,5,5,1,1,4,9,7,2,1,1,25,1
50062,3,2,5001,2,5,1,1,4,9,6,1,1,2,0,3
50062,3,2,5001,2,5,1,1,4,9,6,1,1,1,24,3
50062,3,2,5001,2,5,1,1,4,9,6,1,1,2,44,1
50067,3,1,5001,1,5,2,2,3,9,5,1,1,1,22,1
50073,3,2,5001,2,5,1,1,4,9,5,1,2,1,46,1
50073,3,2,5001,2,5,1,1,4,9,5,1,2,1,20,3
50073,3,2,5001,2,5,1,1,4,9,5,1,2,2,42,2
50089,3,2,5001,2,5,1,1,3,9,3,1,1,1,25,3
50089,3,2,5001,2,5,1,1,3,9,3,1,1,2,49,1
50106,3,2,5001,2,5,1,1,5,9,3,1,1,2,21,2
50106,3,2,5001,2,5,1,1,5,9,3,1,1,2,0,3
50106,3,2,5001,2,5,1,1,5,9,3,1,1,1,53,1
50106,3,2,5001,2,5,1,1,5,9,3,1,1,1,8,3
50106,3,2,5001,2,5,1,1,5,9,3,1,1,1,27,8
50110,3,2,5001,6,5,1,1,4,9,7,1,1,1,33,1
50110,3,2,5001,6,5,1,1,4,9,7,1,1,2,3,3
50110,3,2,5001,6,5,1,1,4,9,7,1,1,2,31,2
50144,3,2,5001,6,5,2,4,3,9,7,1,2,2,52,3
50144,3,2,5001,6,5,2,4,3,9,7,1,2,2,64,1
50144,3,2,5001,6,5,2,4,3,9,7,1,2,1,44,4
50158,3,2,5001,1,5,1,1,4,9,5,1,1,1,29,8
50158,3,2,5001,1,5,1,1,4,9,5,1,1,1,32,2
50158,3,2,5001,1,5,1,1,4,9,5,1,1,2,29,1
50191,3,2,5001,3,5,1,6,4,9,6,1,1,1,26,3
50191,3,2,5001,3,5,1,6,4,9,6,1,1,1,62,1
50191,3,2,5001,3,5,1,6,4,9,6,1,1,2,31,3
50260,3,2,5001,2,5,2,4,4,9,4,1,2,2,12,3
50260,3,2,5001,2,5,2,4,4,9,4,1,2,2,11,3
50260,3,2,5001,2,5,2,4,4,9,4,1,2,2,31,2
50260,3,2,5001,2,5,2,4,4,9,4,1,2,1,37,1
50311,2,1,5001,2,5,2,4,4,9,5,1,2,2,19,1
50333,3,1,5001,2,5,1,1,4,9,5,1,1,2,47,1
50333,3,1,5001,2,5,1,1,4,9,5,1,1,1,7,5
50333,3,1,5001,2,5,1,1,4,9,5,1,1,2,28,3
50333,3,1,5001,2,5,1,1,4,9,5,1,1,1,26,3
50360,3,2,5001,3,5,1,1,4,9,3,1,1,2,50,1
50360,3,2,5001,3,5,1,1,4,9,3,1,1,2,23,3
50360,3,2,5001,3,5,1,1,4,9,3,1,1,1,17,3
50360,3,2,5001,3,5,1,1,4,9,3,1,1,1,44,2
50416,3,2,5001,2,5,1,1,4,9,6,1,2,2,26,1
50416,3,2,5001,2,5,1,1,4,9,6,1,2,2,10,3
50416,3,2,5001,2,5,1,1,4,9,6,1,2,2,5,3
50526,3,1,5001,1,5,1,1,3,9,2,1,1,1,30,3
50526,3,1,5001,1,5,1,1,3,9,2,1,1,2,64,1
50526,3,1,5001,1,5,1,1,3,9,2,1,1,1,61,2
50529,3,1,5001,3,5,1,1,5,9,7,1,1,2,92,6
50529,3,1,5001,3,5,1,1,5,9,7,1,1,1,56,1
50529,3,1,5001,3,5,1,1,5,9,7,1,1,1,25,3
50529,3,1,5001,3,5,1,1,5,9,7,1,1,1,68,7
50529,3,1,5001,3,5,1,1,5,9,7,1,1,1,18,3
50529,3,1,5001,3,5,1,1,5,9,7,1,1,2,48,2
50556,3,2,5001,2,5,1,1,3,9,5,1,1,1,50,3
50556,3,2,5001,2,5,1,1,3,9,5,1,1,2,73,2
50556,3,2,5001,2,5,1,1,3,9,5,1,1,1,78,1
50558,3,1,5001,2,5,2,3,4,9,7,1,1,1,29,5
50558,3,1,5001,2,5,2,3,4,9,7,1,1,1,76,1
50558,3,1,5001,2,5,2,3,4,9,7,1,1,2,70,2
50572,2,1,5001,2,5,2,3,4,9,5,1,1,1,48,1
50572,2,1,5001,2,5,2,3,4,9,5,1,1,2,52,2
50595,3,2,5001,2,5,1,1,5,9,5,1,2,1,20,3
50595,3,2,5001,2,5,1,1,5,9,5,1,2,2,10,3
50595,3,2,5001,2,5,1,1,5,9,5,1,2,2,18,3
50595,3,2,5001,2,5,1,1,5,9,5,1,2,2,38,1
50609,3,2,5001,2,5,1,1,4,9,4,1,2,2,63,1
50612,1,1,5001,2,5,1,1,5,9,5,1,1,2,22,5
50612,1,1,5001,2,5,1,1,5,9,5,1,1,2,74,1
50612,1,1,5001,2,5,1,1,5,9,5,1,1,1,26,10
50612,1,1,5001,2,5,1,1,5,9,5,1,1,1,50,3
50614,1,1,5001,1,5,2,3,5,9,4,1,1,2,14,3
50614,1,1,5001,1,5,2,3,5,9,4,1,1,1,18,3
50614,1,1,5001,1,5,2,3,5,9,4,1,1,1,15,3
50614,1,1,5001,1,5,2,3,5,9,4,1,1,2,35,1
50626,3,1,5001,2,5,1,1,3,9,4,1,2,2,62,6
50626,3,1,5001,2,5,1,1,3,9,4,1,2,2,41,1
50626,3,1,5001,2,5,1,1,3,9,4,1,2,1,35,2
50626,3,1,5001,2,5,1,1,3,9,4,1,2,1,14,3
50645,3,2,5001,5,5,1,3,5,9,6,1,1,1,26,1
50646,3,2,5001,3,5,1,7,5,1,7,1,2,2,51,2
50646,3,2,5001,3,5,1,7,5,1,7,1,2,1,62,1
50670,3,2,5001,6,5,1,1,5,9,7,1,1,1,29,1
50670,3,2,5001,6,5,1,1,5,9,7,1,1,2,28,2
50670,3,2,5001,6,5,1,1,5,9,7,1,1,2,2,3
50684,3,1,5001,3,5,1,1,5,9,7,3,2,2,21,7
50684,3,1,5001,3,5,1,1,5,9,7,3,2,2,24,1
50698,3,2,5001,2,5,1,1,4,9,4,1,2,2,41,1
50698,3,2,5001,2,5,1,1,4,9,4,1,2,1,10,3
50698,3,2,5001,2,5,1,1,4,9,4,1,2,1,0,3
50698,3,2,5001,2,5,1,1,4,9,4,1,2,2,10,3
50721,3,1,5001,2,5,1,1,3,9,3,1,1,1,57,1
50737,3,2,5001,3,5,1,1,4,9,4,1,1,1,45,1
50739,3,2,5001,3,5,1,1,4,9,6,1,2,2,39,1
50739,3,2,5001,3,5,1,1,4,9,6,1,2,2,11,3
50739,3,2,5001,3,5,1,1,4,9,6,1,2,1,3,3
50824,3,1,5001,5,5,1,1,5,9,8,2,1,1,38,1
50824,3,1,5001,5,5,1,1,5,9,8,2,1,1,31,2
50837,3,2,5001,2,5,1,1,4,9,5,1,1,1,45,1
50837,3,2,5001,2,5,1,1,4,9,5,1,1,2,43,2
50857,3,2,5001,3,5,1,1,4,1,6,1,1,2,21,3
50857,3,2,5001,3,5,1,1,4,1,6,1,1,2,73,6
50857,3,2,5001,3,5,1,1,4,1,6,1,1,2,39,2
50857,3,2,5001,3,5,1,1,4,1,6,1,1,1,40,1
50870,3,2,5001,2,5,2,4,4,9,5,1,2,1,8,3
50870,3,2,5001,2,5,2,4,4,9,5,1,2,2,42,2
50870,3,2,5001,2,5,2,4,4,9,5,1,2,2,18,3
50870,3,2,5001,2,5,2,4,4,9,5,1,2,1,42,1
50915,3,2,5001,3,5,2,2,4,9,4,1,2,2,47,7
50915,3,2,5001,3,5,2,2,4,9,4,1,2,1,55,1
50918,3,2,5001,3,5,2,4,3,9,4,1,2,1,69,1
50918,3,2,5001,3,5,2,4,3,9,4,1,2,2,65,2
50921,3,2,5001,1,5,1,1,5,9,4,1,1,1,13,3
50921,3,2,5001,1,5,1,1,5,9,4,1,1,2,34,2
50921,3,2,5001,1,5,1,1,5,9,4,1,1,1,35,1
50943,1,1,5001,2,5,1,1,4,9,3,1,1,2,78,1
50943,1,1,5001,2,5,1,1,4,9,3,1,1,1,53,3
50943,1,1,5001,2,5,1,1,4,9,3,1,1,1,50,3
50943,1,1,5001,2,5,1,1,4,9,3,1,1,1,55,3
50951,3,1,5001,3,5,1,1,4,9,6,1,1,2,62,2
50951,3,1,5001,3,5,1,1,4,9,6,1,1,1,29,3
50951,3,1,5001,3,5,1,1,4,9,6,1,1,1,64,1
50994,9,2,5001,2,5,1,1,4,4,8,1,1,2,9,3
50994,9,2,5001,2,5,1,1,4,4,8,1,1,2,33,2
50994,9,2,5001,2,5,1,1,4,4,8,1,1,1,35,1
51001,3,2,5001,3,5,1,1,4,9,6,1,1,1,26,3
51001,3,2,5001,3,5,1,1,4,9,6,1,1,2,56,1
51026,3,1,5001,3,5,1,1,4,9,5,1,1,1,27,1
51054,3,2,5001,1,5,1,2,5,5,6,1,1,1,42,1
51085,3,2,5001,3,5,1,1,4,9,5,1,1,1,57,1
51085,3,2,5001,3,5,1,1,4,9,5,1,1,1,32,7
51085,3,2,5001,3,5,1,1,4,9,5,1,1,1,49,7
51085,3,2,5001,3,5,1,1,4,9,5,1,1,2,52,7
51085,3,2,5001,3,5,1,1,4,9,5,1,1,2,55,7
51116,3,2,5001,1,5,1,1,3,9,5,1,1,2,40,2
51116,3,2,5001,1,5,1,1,3,9,5,1,1,1,20,3
51116,3,2,5001,1,5,1,1,3,9,5,1,1,1,45,1
51135,3,1,5001,1,5,1,1,4,9,5,1,1,1,44,1
51135,3,1,5001,1,5,1,1,4,9,5,1,1,1,20,3
51135,3,1,5001,1,5,1,1,4,9,5,1,1,1,9,3
51166,3,2,5001,6,5,1,1,4,9,8,1,2,2,36,1
51199,3,2,5001,2,5,1,2,3,9,3,1,1,2,3,3
51199,3,2,5001,2,5,1,2,3,9,3,1,1,1,45,2
51199,3,2,5001,2,5,1,2,3,9,3,1,1,1,57,1
51235,3,1,5001,4,5,1,1,4,9,8,1,2,2,32,2
51235,3,1,5001,4,5,1,1,4,9,8,1,2,1,31,1
51240,2,1,5001,2,5,2,4,4,9,6,1,2,2,7,3
51240,2,1,5001,2,5,2,4,4,9,6,1,2,1,9,3
51240,2,1,5001,2,5,2,4,4,9,6,1,2,1,11,3
51240,2,1,5001,2,5,2,4,4,9,6,1,2,2,27,1
51242,3,2,5001,1,5,1,1,4,9,5,1,1,2,11,3
51242,3,2,5001,1,5,1,1,4,9,5,1,1,1,40,1
51242,3,2,5001,1,5,1,1,4,9,5,1,1,2,68,6
51255,3,2,5001,2,5,1,1,4,9,5,1,1,2,12,3
51255,3,2,5001,2,5,1,1,4,9,5,1,1,2,30,2
51255,3,2,5001,2,5,1,1,4,9,5,1,1,1,36,1
51280,3,2,5001,4,5,1,6,3,9,7,1,2,1,70,1
51280,3,2,5001,4,5,1,6,3,9,7,1,2,2,63,2
51280,3,2,5001,4,5,1,6,3,9,7,1,2,2,32,3
51280,3,2,5001,4,5,1,6,3,9,7,1,2,1,30,3
51429,3,2,5001,2,5,1,1,4,9,6,1,1,2,61,1
51429,3,2,5001,2,5,1,1,4,9,6,1,1,1,30,5
51429,3,2,5001,2,5,1,1,4,9,6,1,1,1,27,5
51431,3,2,5001,3,5,1,1,5,5,3,1,2,1,13,3
51431,3,2,5001,3,5,1,1,5,5,3,1,2,2,45,1
51431,3,2,5001,3,5,1,1,5,5,3,1,2,1,43,2
51431,3,2,5001,3,5,1,1,5,5,3,1,2,1,5,3
51446,3,2,5001,5,5,1,1,5,9,7,1,1,1,10,3
51446,3,2,5001,5,5,1,1,5,9,7,1,1,2,7,3
51446,3,2,5001,5,5,1,1,5,9,7,1,1,2,34,2
51446,3,2,5001,5,5,1,1,5,9,7,1,1,1,39,1
51498,3,1,5001,2,5,2,7,4,9,4,NA,NA,2,32,1
51498,3,1,5001,2,5,2,7,4,9,4,NA,NA,2,17,3
51498,3,1,5001,2,5,2,7,4,9,4,NA,NA,2,72,6
51498,3,1,5001,2,5,2,7,4,9,4,NA,NA,2,15,3
51552,3,2,5001,2,5,2,2,5,9,5,1,1,1,32,2
51552,3,2,5001,2,5,2,2,5,9,5,1,1,2,32,1
51552,3,2,5001,2,5,2,2,5,9,5,1,1,2,12,3
51552,3,2,5001,2,5,2,2,5,9,5,1,1,1,19,7
51602,3,2,5001,3,5,1,1,4,9,7,1,2,2,28,1
51676,3,2,5001,2,5,2,2,4,9,6,1,1,2,68,2
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,65,8
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,79,1
51676,3,2,5001,2,5,2,2,4,9,6,1,1,1,37,3
51723,3,2,5001,2,5,1,4,4,9,5,1,2,1,5,3
51723,3,2,5001,2,5,1,4,4,9,5,1,2,1,27,2
51723,3,2,5001,2,5,1,4,4,9,5,1,2,2,24,1
51852,3,2,5001,2,5,1,1,4,5,5,1,1,2,9,3
51852,3,2,5001,2,5,1,1,4,5,5,1,1,2,45,2
51852,3,2,5001,2,5,1,1,4,5,5,1,1,1,48,1
51855,3,1,5001,2,5,2,2,4,9,3,1,1,1,43,8
51855,3,1,5001,2,5,2,2,4,9,3,1,1,1,75,1
52396,3,2,5001,4,5,1,1,5,9,7,1,1,2,30,8
52396,3,2,5001,4,5,1,1,5,9,7,1,1,2,72,1
52396,3,2,5001,4,5,1,1,5,9,7,1,1,1,65,7
52404,3,1,5001,2,5,1,1,4,9,3,1,1,1,30,3
52404,3,1,5001,2,5,1,1,4,9,3,1,1,2,55,1
52407,3,2,5001,3,5,1,1,5,9,7,1,1,1,33,1
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,1,16,3
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,2,2,8
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,1,21,3
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,2,13,8
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,1,47,1
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,2,35,2
52414,3,2,5001,2,5,2,1,4,9,4,NA,NA,1,19,3
52514,3,2,5001,2,5,1,1,4,5,7,1,2,1,23,2
52514,3,2,5001,2,5,1,1,4,5,7,1,2,2,52,6
52514,3,2,5001,2,5,1,1,4,5,7,1,2,2,27,1
52529,3,2,5001,3,5,1,1,3,9,3,1,1,1,55,1
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,22,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,18,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,20,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,43,1
53522,3,2,5001,2,5,2,3,4,9,4,1,2,1,21,3
53522,3,2,5001,2,5,2,3,4,9,4,1,2,2,16,3
53549,3,2,5001,3,5,1,1,5,9,5,1,1,1,48,1
53593,3,2,5001,3,5,1,1,5,9,7,1,1,1,71,1
53593,3,2,5001,3,5,1,1,5,9,7,1,1,1,31,3
53974,3,2,5001,2,5,1,1,5,9,5,1,1,1,26,1
54285,2,1,5308,2,5,2,3,4,9,5,1,1,1,25,10
54285,2,1,5308,2,5,2,3,4,9,5,1,1,1,25,3
54285,2,1,5308,2,5,2,3,4,9,5,1,1,2,64,1
55560,3,2,5001,3,5,1,2,5,9,6,1,1,1,0,3
55560,3,2,5001,3,5,1,2,5,9,6,1,1,2,40,2
55560,3,2,5001,3,5,1,2,5,9,6,1,1,1,38,1
56340,3,2,5001,3,5,1,1,4,9,6,1,2,1,1,3
56340,3,2,5001,3,5,1,1,4,9,6,1,2,2,34,1
56674,2,1,5001,3,5,2,3,3,9,7,1,2,2,21,3
56674,2,1,5001,3,5,2,3,3,9,7,1,2,1,49,2
56674,2,1,5001,3,5,2,3,3,9,7,1,2,1,21,3
56674,2,1,5001,3,5,2,3,3,9,7,1,2,2,45,1
56687,3,2,5001,3,5,1,1,5,9,5,1,1,2,76,2
56687,3,2,5001,3,5,1,1,5,9,5,1,1,1,76,1
56687,3,2,5001,3,5,1,1,5,9,5,1,1,1,49,3
59788,3,2,5001,3,5,1,1,4,5,4,1,1,1,57,1
