"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"76001",3,1,2,2,18931
"76001",1,1,2,3,18999
"76248",2,1,2,2,19036
"76001",1,1,2,9,19042
"76001",1,1,1,2,19098
"76520",1,1,3,6,19114
"76248",2,1,3,1,19117
"76001",3,1,4,1,19129
"76001",3,1,4,1,19149
"76520",1,1,3,2,19150
"76001",3,1,4,5,19166
"76001",3,1,4,1,19184
"76001",1,1,3,4,19291
"76001",2,1,3,6,19293
"76001",2,1,3,8,19298
"76001",2,1,3,4,19301
"76001",2,1,3,4,19302
"76001",2,1,3,3,19313
"76520",2,1,1,8,19342
"76520",1,1,1,2,19371
"76001",2,1,3,6,19373
"76001",1,1,4,2,19379
"76109",2,1,2,1,19384
"76520",1,1,1,3,19402
"76001",3,1,4,1,19406
"76520",1,1,2,6,19422
"76520",2,1,1,1,19436
"76001",3,1,4,3,19441
"76520",1,1,1,2,19463
"76520",1,1,1,3,19465
"76520",1,1,2,4,19499
"76520",1,1,1,6,19509
"76001",1,1,4,4,19544
"76001",1,1,3,4,19551
"76520",1,1,1,5,19572
"76520",1,1,1,2,19630
"76001",2,1,4,3,19639
"76001",1,1,3,3,19772
"76001",2,1,2,4,19791
"76520",1,1,3,2,19831
"76001",2,1,3,2,19839
"76520",2,1,3,4,19876
"76520",1,1,3,7,19912
"76109",1,1,1,4,19948
"76109",1,1,1,5,19974
"76520",1,1,3,6,19996
"76109",2,1,1,5,20010
"76109",1,1,1,3,20024
"76109",2,1,1,3,20036
"76001",1,1,3,3,20044
"76001",1,1,1,8,20049
"76001",1,1,3,4,20062
"76109",1,1,1,4,20124
"76109",1,1,1,7,20150
"76109",1,1,1,3,20188
"76109",2,1,1,4,20216
"76109",2,1,1,2,20250
"76520",1,1,3,3,20254
"76001",1,1,3,2,20277
"76109",1,1,1,3,20284
"76109",2,1,2,2,20323
"76109",1,1,1,3,20352
"76109",2,1,2,3,20373
"76001",2,1,3,5,20393
"76109",1,1,1,1,20413
"76001",2,1,3,2,20428
"76109",1,1,1,7,20434
"76001",3,1,2,2,20435
"76109",2,1,1,3,20451
"76001",2,1,3,2,20457
"76109",2,1,1,1,20460
"76001",1,1,3,5,20465
"76147",1,1,2,4,20467
"76001",2,1,3,4,20473
"76001",2,1,3,4,20484
"76001",1,1,3,2,20485
"76109",2,1,1,9,20487
"76001",2,1,3,5,20494
"76001",1,1,3,2,20495
"76109",1,1,1,5,20498
"76109",1,1,1,4,20506
"76109",2,1,1,2,20509
"76001",2,1,3,3,20514
"76001",2,1,1,2,20515
"76520",1,1,2,4,20523
"76001",1,1,2,3,21362
"76109",2,1,2,3,21408
"76109",2,1,2,5,21465
"76109",1,1,2,3,21600
"76109",2,1,2,4,21645
"76001",2,1,3,2,21794
"76109",1,1,1,4,21928
"76109",1,1,1,5,21929
"76109",1,1,1,6,21985
"76109",1,1,1,2,21998
"76109",1,1,1,5,22099
"76109",1,1,1,8,22147
"76001",2,1,3,4,22206
"76001",2,1,3,4,22212
"76109",1,1,1,3,22565
"76109",1,1,1,6,22578
"76109",1,1,1,7,22620
"76109",1,1,1,3,22651
"76109",2,1,1,2,22697
"76109",1,1,1,6,22706
"76109",1,1,1,4,22733
"76109",1,1,1,3,22762
"76109",2,1,1,2,22763
"76109",2,1,1,2,22809
"76109",1,1,1,3,22830
"76109",1,1,1,5,22859
"76109",2,1,2,3,22893
"76001",2,1,1,2,22947
"76001",2,1,1,3,23001
"76109",1,1,1,5,23026
"76001",2,1,1,4,23058
"76109",2,1,1,5,23069
"76001",3,1,1,1,23076
"76001",2,1,1,3,23092
"76109",1,2,NA,5,23093
"76001",2,1,1,3,23117
"76001",2,1,1,3,23142
"76109",1,1,2,6,23177
"76109",1,1,1,7,23197
"76109",1,1,1,5,23241
"76109",2,1,1,4,23249
"76109",1,1,1,6,23268
"76109",2,1,1,3,23295
"76109",2,1,1,2,23373
"76109",1,1,1,4,23403
"76109",2,1,1,2,23422
"76109",1,1,1,3,23444
"76109",1,1,1,3,23472
"76109",2,1,1,7,23512
"76109",1,1,1,4,23516
"76001",1,1,2,1,23552
"76109",1,1,1,4,23560
"76109",2,1,1,5,23593
"76520",1,1,1,4,23617
"76520",1,1,1,4,23690
"76109",1,1,1,6,23723
"76109",1,1,2,5,23741
"76520",1,1,1,3,23745
"76109",1,1,1,4,23752
"76109",2,1,3,3,23763
"76109",2,1,1,3,23770
"76109",2,1,3,3,23785
"76001",2,1,2,4,23787
"76520",1,1,1,3,23788
"76520",1,1,1,2,23825
"76520",2,1,1,3,23864
"76109",2,1,3,4,23866
"76109",2,1,3,4,23879
"76109",1,1,1,4,23880
"76109",1,1,1,3,24162
"76109",1,1,1,2,24243
"76109",1,1,1,2,24319
"76109",2,1,2,4,24344
"76109",1,1,1,3,24373
"76001",1,1,1,5,24424
"76001",1,1,1,7,24459
"76109",1,1,1,2,24488
"76001",2,1,1,3,24501
"76001",2,1,1,4,24533
"76001",2,1,1,1,24559
"76001",2,1,1,3,24699
"76001",1,1,2,3,24701
"76520",2,1,2,2,24716
"76001",1,1,2,2,24764
"76520",2,1,2,3,24774
"76001",2,1,2,4,24789
"76520",2,1,2,1,24800
"76520",2,1,2,2,24821
"76109",1,1,1,6,24828
"76109",2,1,3,2,24829
"76520",1,1,2,4,24838
"76109",2,1,3,4,24843
"76001",2,1,1,2,24855
"76520",2,1,2,7,24856
"76109",2,1,3,1,24862
"76001",1,1,1,4,24864
"76001",2,1,1,4,24875
"76001",2,1,1,4,24885
"76109",1,1,1,5,24923
"76001",2,1,1,3,24924
"76147",1,1,5,5,24928
"76001",2,1,1,4,24929
"76109",1,1,2,5,24931
"76001",2,1,1,2,24934
"76109",1,1,1,1,24946
"76109",2,1,3,2,24957
"76109",1,1,1,5,24975
"76109",1,1,1,6,25043
"76147",1,1,5,3,25081
"76109",1,1,1,4,25121
"76147",2,1,5,4,25162
"76109",1,1,1,4,25167
"76109",2,1,1,4,25259
"76109",1,1,1,3,25286
"76109",2,1,1,6,25311
"76109",2,1,1,4,25328
"76109",2,1,1,6,25351
"76001",1,1,3,2,25358
"76109",1,1,1,3,25359
"76109",1,1,1,2,25364
"76001",1,1,3,5,25372
"76001",1,1,3,3,25374
"76001",1,1,3,6,25386
"76001",1,1,3,4,25400
"76109",2,1,2,2,25442
"76109",2,1,2,2,25456
"76109",2,1,2,3,25471
"76109",2,1,2,4,25491
"76109",1,1,2,4,25546
"76109",2,1,2,5,25576
"76109",2,1,2,7,25611
"76109",2,1,2,2,25625
"76001",2,1,2,3,25802
"76001",1,1,2,3,25825
"76001",1,1,2,4,26132
"76001",2,1,2,4,26295
"76109",1,1,2,1,26333
"76109",2,1,2,5,26376
"76109",2,1,2,2,26443
"76109",2,1,2,2,26501
"76109",1,1,2,4,26580
"76001",2,1,5,3,26700
"76001",2,1,2,5,26716
"76001",2,1,5,3,26724
"76001",2,1,5,3,26735
"76001",2,1,2,2,26766
"76001",2,1,5,1,26774
"76001",2,1,5,2,26792
"76001",2,1,5,2,26824
"76001",2,1,2,4,26831
"76109",2,1,1,3,26889
"76109",1,1,1,3,27446
"76109",1,1,1,3,27528
"76109",1,1,1,3,27586
"76109",1,1,1,1,27624
"76109",1,1,1,4,27688
"76109",1,1,1,7,27695
"76001",2,1,2,3,28223
"76001",2,1,3,2,28354
"76001",3,1,3,3,28391
"76520",1,1,3,5,28448
"76001",3,1,3,3,28453
"76109",1,1,2,6,28485
"76520",1,1,3,2,28495
"76520",1,1,3,1,28527
