"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"52001",1,1,2,2,30742
"52001",3,1,2,1,30749
"52001",3,1,2,5,30767
"52001",1,1,2,5,30776
"52001",2,1,2,4,30809
"52001",2,1,3,2,30849
"52001",1,1,2,1,30866
"52001",2,1,2,5,31180
"52001",1,1,1,3,31247
"52001",2,1,1,4,31267
"52001",1,1,1,1,31289
"52001",1,1,1,3,31328
"52001",1,1,1,3,31332
"52001",1,1,1,2,31378
"52001",1,1,1,4,31384
"52001",1,1,1,4,31426
"52001",1,1,1,6,31475
"52001",1,1,1,3,31491
"52001",1,1,1,4,31553
"52001",1,1,1,4,31586
"52001",1,1,1,4,31625
"52001",1,1,1,4,31655
"52001",1,1,1,4,31685
"52001",1,1,1,5,31704
"52001",1,1,1,9,31741
"52001",1,1,1,4,32225
"52001",1,1,1,3,32243
"52001",1,1,1,2,32286
"52001",1,1,3,4,32289
"52001",3,1,2,1,32326
"52001",1,1,3,2,32347
"52001",2,1,2,4,32377
"52001",1,1,3,2,32401
"52001",1,1,3,6,32444
"52001",1,1,2,12,32451
"52001",1,1,1,3,32484
"52001",1,1,1,4,32509
"52001",3,1,2,3,32533
"52001",2,1,2,5,32573
"52001",3,1,3,1,32574
"52001",3,1,3,1,32587
"52001",1,1,2,4,32597
"52001",1,1,2,4,32608
"52001",2,1,2,4,32610
"52001",2,1,2,2,32623
"52001",1,1,3,6,32625
"52001",1,1,3,5,32684
"52001",2,1,3,1,32697
"52001",1,1,3,3,32702
"52001",1,1,3,4,32899
"52001",1,1,1,6,32984
"52001",2,1,2,2,33122
"52001",2,1,2,3,33148
"52001",3,1,2,1,33188
"52001",3,1,2,1,33222
"52001",3,1,2,1,33247
"52001",3,1,2,1,33275
"52001",3,1,2,1,33302
"52001",3,1,2,1,33333
"52001",2,1,2,1,33368
"52001",3,1,2,1,33421
"52001",1,1,3,2,33801
"52001",1,1,3,4,33815
"52001",2,1,5,4,33916
"52001",2,1,5,2,33957
"52001",2,1,5,1,34011
"52001",2,1,5,2,34035
"52001",2,1,5,1,34076
"52001",2,1,5,1,34102
"52001",1,1,5,1,34161
"52001",2,1,5,1,34183
"52001",2,1,5,1,34362
"52001",2,1,5,3,34366
"52001",3,1,3,1,34516
"52001",1,1,3,2,34806
"52001",2,1,3,2,34829
"52001",2,1,3,4,34850
"52001",2,1,3,8,34877
"52001",1,1,2,4,34929
"52001",2,1,2,2,34940
"52001",3,1,2,3,34951
"52001",1,1,3,6,35003
"52001",2,1,3,3,35026
"52001",2,1,3,3,35039
"52001",1,1,3,6,35042
"52001",2,1,1,2,35054
"52001",1,1,1,3,35065
"52001",2,1,1,9,35068
"52001",2,1,2,4,35097
"52001",3,1,2,1,35104
"52001",1,1,1,6,35119
"52001",1,1,2,4,35124
"52001",1,1,1,3,35150
"52001",3,1,2,1,35171
"52001",2,1,1,3,35173
"52001",1,1,3,5,35177
"52835",1,1,1,5,35545
"52835",1,1,1,5,35550
"52835",1,1,1,6,35555
"52835",2,1,1,4,35557
"52835",1,1,1,4,35561
"52835",1,1,1,9,35562
"52835",1,1,1,5,35565
"52835",1,1,1,4,35568
"52835",1,1,1,2,35569
"52835",1,1,1,3,35571
"52835",1,1,1,4,35572
"52835",1,1,1,3,35575
"52835",1,1,1,3,35581
"52835",1,1,1,4,35588
"52835",2,1,1,5,35592
"52835",1,1,1,1,35599
"52835",1,1,1,5,35602
"52835",1,1,1,5,35613
"52835",1,1,1,4,35614
"52835",1,1,1,5,35619
"52835",1,1,1,1,35620
"52835",1,1,1,1,35676
"52835",1,1,1,7,35683
"52835",1,1,1,5,35685
"52835",1,1,1,5,35688
"52835",1,1,1,4,35689
"52835",1,1,1,3,35690
"52835",1,1,1,2,35692
"52835",1,1,1,4,35694
"52835",1,1,1,5,35697
"52835",2,1,1,2,35698
"52835",2,1,1,4,35701
"52835",1,1,1,5,35706
"52835",2,1,1,4,35709
"52835",2,1,1,4,35713
"52835",1,1,1,3,35716
"52835",1,1,1,5,35750
"52835",1,1,1,2,35752
"52835",1,1,1,7,35754
"52835",1,1,1,1,35756
"52835",2,1,1,4,35757
"52835",1,1,1,2,35758
"52835",1,1,1,2,35761
"52835",1,1,1,4,35763
"52835",1,1,1,6,35839
"52835",1,1,1,4,35848
"52835",1,1,1,4,35852
"52835",1,1,1,5,35870
"52835",2,1,1,3,35874
"52835",2,1,1,5,35893
"52835",1,1,1,3,35894
"52835",1,1,1,6,35906
"52835",1,1,1,9,35924
"52835",1,1,1,1,35959
"52835",1,1,1,5,35963
"52001",1,1,4,6,35968
"52835",1,1,1,3,35974
"52001",3,1,2,2,36129
"52001",1,1,1,1,36156
"52001",1,1,3,3,36174
"52001",1,1,1,3,36185
"52001",1,1,3,4,36193
"52001",2,1,3,3,36391
"52001",1,1,3,5,36404
"52001",1,1,3,3,36407
"52001",2,1,3,3,36424
"52001",1,1,3,3,36436
"52001",2,1,2,4,36459
"52001",1,1,3,8,36466
"52001",2,1,2,4,36531
"52001",1,1,1,4,36539
"52001",2,1,3,2,36567
"52001",2,1,2,4,36590
"52001",2,1,1,2,37227
"52835",2,1,1,5,37367
"52835",1,1,1,1,37403
"52835",2,1,1,4,37433
"52835",1,1,1,3,37448
"52835",2,1,1,1,37475
"52835",1,1,1,3,37499
"52835",2,1,1,2,37528
"52835",1,1,1,4,37548
"52835",1,1,1,5,37563
"52835",1,1,1,4,38029
"52835",2,1,1,2,38047
"52835",2,1,1,5,38069
"52835",1,1,1,12,38072
"52001",2,1,1,4,38181
"52835",1,1,1,5,38218
"52835",1,1,1,5,38294
"52835",1,1,1,5,38307
"52835",2,1,1,1,38384
"52835",1,1,1,4,38413
"52001",2,1,2,4,38454
"52835",1,1,1,4,38460
"52835",1,1,1,2,38484
"52835",1,1,1,5,38507
"52835",1,1,1,4,38533
"52835",1,1,1,3,38552
"52835",1,1,1,3,38557
"52835",1,1,1,7,38572
"52835",1,1,1,7,38599
"52835",1,1,1,1,38610
"52001",2,1,2,5,38623
"52835",1,1,1,4,38631
"52835",1,1,1,9,38635
"52835",1,1,1,4,38650
"52835",1,1,1,4,38874
"52835",1,1,1,12,39096
"52835",1,1,1,4,39137
"52835",1,1,1,3,39181
"52835",1,1,1,4,39211
"52835",1,1,1,2,39265
"52835",1,1,1,5,39276
"52835",1,1,1,5,39325
"52835",1,1,1,6,39333
"52835",1,1,1,4,39353
"52835",1,1,1,3,39359
"52835",1,1,1,4,39370
"52835",2,1,1,5,39402
"52835",2,1,1,6,39420
"52835",2,1,1,6,39440
"52001",2,1,2,3,39521
"52001",1,1,1,3,39537
"52001",3,1,3,1,39568
"52835",1,1,1,2,39585
"52835",1,1,1,2,39604
"52835",1,1,1,4,39636
"52835",1,1,1,2,39655
"52835",1,1,1,3,39667
"52835",1,1,1,4,39708
"52001",1,1,2,2,39709
"52001",2,1,2,2,39725
"52835",1,1,1,11,39982
"52001",2,1,3,1,39994
"52835",1,1,1,5,39998
"52835",1,1,1,3,40013
"52835",1,1,1,2,40046
"52001",3,1,1,3,40071
"52001",2,1,1,3,40075
"52001",1,1,3,1,40090
"52001",2,1,1,2,40096
"52001",2,1,3,2,40112
"52001",1,1,3,3,40224
"52001",3,1,3,1,41017
"52001",2,1,2,3,41066
"52001",2,1,2,2,41101
"52001",1,1,2,2,41209
"52001",1,1,3,3,41224
"52001",1,1,1,2,41226
"52001",2,1,3,4,41761
"52001",1,1,3,2,41853
"52001",2,1,2,4,41895
"52001",2,1,1,3,41906
"52001",1,1,1,2,41916
"52001",1,1,1,1,42082
"52001",2,1,2,3,42214
"52001",3,1,3,1,42252
"52001",1,1,2,1,42286
"52001",1,1,2,3,43018
