"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"70001",1,1,1,2,9590,1,1,1,NA,0
"70001",1,1,1,5,9616,1,1,1,NA,0
"70001",1,1,2,3,9798,1,1,1,NA,0
"70001",1,1,1,3,9803,1,1,1,NA,0
"70001",1,1,1,5,9822,1,1,1,NA,0
"70001",2,1,2,4,9848,1,1,1,NA,0
"70001",1,1,2,4,9859,1,1,1,NA,0
"70708",1,1,2,3,11438,1,1,1,NA,0
"70708",1,1,2,4,11456,1,1,1,NA,0
"70708",1,1,1,8,11499,1,1,1,NA,0
"70708",1,1,2,8,11503,1,1,1,NA,0
"70708",1,1,1,7,11526,1,1,1,NA,0
"70708",1,1,1,5,11547,1,1,1,NA,0
"70708",1,1,2,1,11561,1,1,1,NA,0
"70708",1,1,1,7,11584,1,1,1,NA,0
"70708",1,1,2,3,11611,1,1,1,NA,0
"70708",1,1,1,3,11838,1,1,1,NA,0
"70708",1,1,1,10,11863,1,1,1,NA,0
"70708",2,1,1,3,11873,1,1,1,NA,0
"70708",1,1,1,4,11884,1,1,1,NA,0
"70708",1,1,1,8,11898,1,1,1,NA,0
"70708",1,1,1,11,11900,1,1,1,NA,0
"70708",1,1,1,4,11902,1,1,1,NA,0
"70708",1,1,1,4,11927,1,1,1,NA,0
"70708",1,1,1,4,11941,1,1,1,NA,0
"70708",1,1,1,1,11945,1,1,1,NA,0
"70708",1,1,1,6,11953,1,1,1,NA,0
"70708",1,1,1,6,11955,1,1,1,NA,0
"70708",1,1,1,3,11981,1,1,1,NA,0
"70708",1,1,1,3,11992,1,1,1,NA,0
"70708",1,1,1,11,11996,1,1,1,NA,0
"70708",1,1,1,4,11997,1,1,1,NA,0
"70708",1,1,1,1,12009,1,1,1,NA,0
"70708",1,1,1,7,12010,1,1,1,NA,0
"70708",1,1,1,3,12029,1,1,1,NA,0
"70708",1,1,1,4,12044,1,1,1,NA,0
"70708",1,1,1,4,12062,1,1,1,NA,0
"70708",1,1,1,5,12064,1,1,1,NA,0
"70708",1,1,1,3,12085,1,1,1,NA,0
"70708",1,1,1,1,12086,1,1,1,NA,0
"70708",1,1,1,4,12092,1,1,1,NA,0
"70708",1,1,1,2,12099,1,1,1,NA,0
"70708",1,1,1,4,12115,1,1,1,NA,0
"70708",1,1,1,4,12127,1,1,1,NA,0
"70708",1,1,1,8,12154,1,1,1,NA,0
"70708",1,1,1,3,12176,1,1,1,NA,0
"70708",1,1,1,7,12187,1,1,1,NA,0
"70708",1,1,1,3,12224,1,1,1,NA,0
"70708",1,1,1,7,12233,1,1,1,NA,0
"70708",1,1,1,6,12400,1,1,1,NA,0
"70708",1,1,1,4,12419,1,1,1,NA,0
"70708",1,1,1,2,12455,1,1,1,NA,0
"70708",1,1,1,4,12468,1,1,1,NA,0
"70708",1,1,1,2,12508,1,1,1,NA,0
"70708",1,1,1,11,12511,1,1,1,NA,0
"70708",1,1,1,3,12536,1,1,1,NA,0
"70708",1,1,1,2,12562,1,1,1,NA,0
"70708",1,1,1,2,12581,1,1,1,NA,0
"70708",1,1,1,4,12608,1,1,1,NA,0
"70001",1,1,2,4,12651,1,1,1,NA,0
"70001",1,1,2,5,12671,1,1,1,NA,0
"70001",1,1,2,1,12686,1,1,1,NA,0
"70001",1,1,3,1,12741,1,1,1,NA,0
"70001",1,1,2,3,12751,1,1,1,NA,0
"70001",1,1,3,2,12783,1,1,1,NA,0
"70001",1,1,2,2,12812,1,1,1,NA,0
"70001",1,1,3,3,12819,1,1,1,NA,0
"70001",1,1,2,4,13759,1,1,1,NA,0
"70001",1,1,2,1,13812,1,1,1,NA,0
"70001",1,1,2,4,13853,1,1,1,NA,0
"70001",1,1,2,2,13891,1,1,1,NA,0
"70001",1,1,2,3,13917,1,1,1,NA,0
"70001",1,1,2,5,13935,1,1,1,NA,0
"70001",1,1,2,5,13969,1,1,1,NA,0
"70001",1,1,2,5,13972,1,1,1,NA,0
"70001",1,1,2,1,13990,1,1,1,NA,0
"70001",1,1,2,4,13996,1,1,1,NA,0
